------------------------------------------------------------------
  Running MRIQC version 24.1.0.dev15+g9586c867.d20240825
  ----------------------------------------------------------------

  NOTICE
  Copyright © The NiPreps Developers.
  
  This product includes software developed by
  the NiPreps Community (https://nipreps.org/).
  
  Portions of this software were developed at the Department of
  Psychology at Stanford University, Stanford, CA, US.
  
  This software contains code ultimately derived from the
  PCP Quality Assessment Protocol (QAP;
  http://preprocessed-connectomes-project.org/quality-assessment-protocol)
  by C. Craddock, S. Giavasis, D. Clark, Z. Shezhad, and J. Pellman.
  
  This software is also distributed as a Docker container image.
  The bootstrapping file for the image ("Dockerfile") is licensed
  under the MIT License.

  ----------------------------------------------------------------

  * BIDS dataset path: /data/datasets/bootcamp/bids.
  * Output folder: /data/derivatives/bootcamp-geneva/mriqc-24.0.2.
  * Analysis levels: ['participant'].
------------------------------------------------------------------

2024-08-27 14:34:57 | IMPORTANT | mriqc            | Extracting metadata and entities for 10 input runs of modality 't1w'...
2024-08-27 15:26:35 | INFO     | nipype.workflow  | [Node] Setting-up "_ds_report_carpet0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/d14ee75e3c7e8f6cfbb0ce77fed0548d70220527/ds_report_carpet/mapflow/_ds_report_carpet0".
2024-08-27 15:26:35 | INFO     | nipype.workflow  | [Node] Executing "_ds_report_carpet0" <mriqc.interfaces.DerivativesDataSink>
2024-08-27 15:26:35 | INFO     | nipype.workflow  | [Node] Finished "_ds_report_carpet0", elapsed time 0.012608s.
2024-08-27 15:26:37 | INFO     | nipype.workflow  | [Node] Finished "ResampleSegmentation", elapsed time 14.339541s.
2024-08-27 15:26:39 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.parcels" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/parcels".
2024-08-27 15:26:39 | INFO     | nipype.workflow  | [Node] Executing "parcels" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 15:26:39 | INFO     | nipype.workflow  | [Node] Finished "parcels", elapsed time 0.086883s.
2024-08-27 15:26:41 | INFO     | nipype.workflow  | [Node] Setting-up "_BigPlot0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/BigPlot/mapflow/_BigPlot0".
2024-08-27 15:26:41 | INFO     | nipype.workflow  | [Node] Executing "_BigPlot0" <nireports.interfaces.fmri.FMRISummary>
2024-08-27 15:26:45 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 15:26:45 | INFO     | niworkflows      | Report - setting fixed (/data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/EPI2MNI/epi_to_mni_Warped.nii.gz) images
2024-08-27 15:26:45 | INFO     | niworkflows      | Generating visual report
2024-08-27 15:27:01 | INFO     | nipype.workflow  | [Node] Finished "EPI2MNI", elapsed time 31.710376s.
2024-08-27 15:27:01 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.post_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/post_n4".
2024-08-27 15:27:01 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.ResampleSegmentation" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/ResampleSegmentation".
2024-08-27 15:27:01 | INFO     | nipype.workflow  | [Node] Executing "ResampleSegmentation" <nipype.interfaces.ants.resampling.ApplyTransforms>
2024-08-27 15:27:01 | INFO     | nipype.workflow  | [Node] Executing "post_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:27:06 | INFO     | nipype.workflow  | [Node] Finished "post_n4", elapsed time 4.51213s.
2024-08-27 15:27:07 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.EPI2MNI" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/EPI2MNI".
2024-08-27 15:27:07 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.final_masked" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/final_masked".
2024-08-27 15:27:07 | INFO     | nipype.workflow  | [Node] Executing "final_masked" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 15:27:07 | INFO     | nipype.workflow  | [Node] Executing "EPI2MNI" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 15:27:07 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 15:27:07 | INFO     | nipype.workflow  | [Node] Finished "final_masked", elapsed time 0.147279s.
2024-08-27 15:27:09 | INFO     | nipype.workflow  | [Node] Finished "_BigPlot0", elapsed time 27.828986s.
2024-08-27 15:27:11 | INFO     | nipype.workflow  | [Node] Setting-up "_ds_report_carpet0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/913f5568a8d3bc22fee4c5b3fb6da9abd9be9a6d/ds_report_carpet/mapflow/_ds_report_carpet0".
2024-08-27 15:27:11 | INFO     | nipype.workflow  | [Node] Executing "_ds_report_carpet0" <mriqc.interfaces.DerivativesDataSink>
2024-08-27 15:27:11 | INFO     | nipype.workflow  | [Node] Finished "_ds_report_carpet0", elapsed time 0.004323s.
2024-08-27 15:27:12 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/boldref-mni_registration_precise_000.json.
2024-08-27 15:27:12 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/EPI2MNI/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ epi_to_mni, epi_to_mni_Warped.nii.gz ] --transform Rigid[ 0.05 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/SharpenEPI/sub-14_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 10000x1000x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 4x2x1 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform Affine[ 0.08 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/SharpenEPI/sub-14_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 500x250x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform SyN[ 0.1, 3.0, 0.0 ] --metric CC[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/SharpenEPI/sub-14_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 4, None, 1 ] --convergence [ 100x30x20, 1e-06, 10 ] --smoothing-sigmas 3.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 15:27:14 | INFO     | nipype.workflow  | [Node] Finished "ResampleSegmentation", elapsed time 13.193585s.
2024-08-27 15:27:15 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.parcels" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/parcels".
2024-08-27 15:27:15 | INFO     | nipype.workflow  | [Node] Executing "parcels" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 15:27:15 | INFO     | nipype.workflow  | [Node] Finished "parcels", elapsed time 0.1323s.
2024-08-27 15:27:17 | INFO     | nipype.workflow  | [Node] Setting-up "_BigPlot0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/BigPlot/mapflow/_BigPlot0".
2024-08-27 15:27:17 | INFO     | nipype.workflow  | [Node] Executing "_BigPlot0" <nireports.interfaces.fmri.FMRISummary>
2024-08-27 15:27:24 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 15:27:24 | INFO     | niworkflows      | Report - setting fixed (/data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/EPI2MNI/epi_to_mni_Warped.nii.gz) images
2024-08-27 15:27:24 | INFO     | niworkflows      | Generating visual report
2024-08-27 15:27:39 | INFO     | nipype.workflow  | [Node] Finished "EPI2MNI", elapsed time 31.879668s.
2024-08-27 15:27:41 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.post_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/post_n4".
2024-08-27 15:27:41 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.ResampleSegmentation" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/61fff1bd048ee54f0992a517acee9a388fd1bf58/ResampleSegmentation".
2024-08-27 15:27:41 | INFO     | nipype.workflow  | [Node] Executing "ResampleSegmentation" <nipype.interfaces.ants.resampling.ApplyTransforms>
2024-08-27 15:27:41 | INFO     | nipype.workflow  | [Node] Executing "post_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:27:45 | INFO     | nipype.workflow  | [Node] Finished "_BigPlot0", elapsed time 28.015669s.
2024-08-27 15:27:46 | INFO     | nipype.workflow  | [Node] Finished "post_n4", elapsed time 4.374699s.
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.EPI2MNI" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/EPI2MNI".
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.final_masked" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/final_masked".
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Executing "final_masked" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Setting-up "_ds_report_carpet0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/24745e42b20d0ec47d2e860f3075d3f2f8c59c84/ds_report_carpet/mapflow/_ds_report_carpet0".
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Executing "_ds_report_carpet0" <mriqc.interfaces.DerivativesDataSink>
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Finished "_ds_report_carpet0", elapsed time 0.003952s.
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Executing "EPI2MNI" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 15:27:47 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 15:27:47 | INFO     | nipype.workflow  | [Node] Finished "final_masked", elapsed time 0.150876s.
2024-08-27 15:27:53 | INFO     | niworkflows      | Terminal outputs of initialization saved (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/EPI2MNI/stderr.nipype-init).
2024-08-27 15:27:53 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/boldref-mni_registration_precise_000.json.
2024-08-27 15:27:53 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/EPI2MNI/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ epi_to_mni, epi_to_mni_Warped.nii.gz ] --transform Rigid[ 0.05 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/SharpenEPI/sub-15_task-mixed_desc-realigned_bold_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 10000x1000x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 4x2x1 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform Affine[ 0.08 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/SharpenEPI/sub-15_task-mixed_desc-realigned_bold_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 500x250x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform SyN[ 0.1, 3.0, 0.0 ] --metric CC[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/SharpenEPI/sub-15_task-mixed_desc-realigned_bold_tstat_corrected.nii.gz, 1, 4, None, 1 ] --convergence [ 100x30x20, 1e-06, 10 ] --smoothing-sigmas 3.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 15:27:55 | INFO     | nipype.workflow  | [Node] Finished "ResampleSegmentation", elapsed time 13.744488s.
2024-08-27 15:27:55 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.parcels" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/parcels".
2024-08-27 15:27:55 | INFO     | nipype.workflow  | [Node] Executing "parcels" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 15:27:55 | INFO     | nipype.workflow  | [Node] Finished "parcels", elapsed time 0.097756s.
2024-08-27 15:27:57 | INFO     | nipype.workflow  | [Node] Setting-up "_BigPlot0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/BigPlot/mapflow/_BigPlot0".
2024-08-27 15:27:57 | INFO     | nipype.workflow  | [Node] Executing "_BigPlot0" <nireports.interfaces.fmri.FMRISummary>
2024-08-27 15:28:04 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
2024-08-27 15:28:04 | INFO     | niworkflows      | Report - setting fixed (/data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz) and moving (/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/EPI2MNI/epi_to_mni_Warped.nii.gz) images
2024-08-27 15:28:04 | INFO     | niworkflows      | Generating visual report
2024-08-27 15:28:20 | INFO     | nipype.workflow  | [Node] Finished "EPI2MNI", elapsed time 32.918475s.
2024-08-27 15:28:21 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.post_n4" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/post_n4".
2024-08-27 15:28:21 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.ResampleSegmentation" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/7e8f4609877855d5d7181371c10411fc8fd2516e/ResampleSegmentation".
2024-08-27 15:28:21 | INFO     | nipype.workflow  | [Node] Executing "ResampleSegmentation" <nipype.interfaces.ants.resampling.ApplyTransforms>
2024-08-27 15:28:21 | INFO     | nipype.workflow  | [Node] Executing "post_n4" <nipype.interfaces.ants.segmentation.N4BiasFieldCorrection>
2024-08-27 15:28:25 | INFO     | nipype.workflow  | [Node] Finished "_BigPlot0", elapsed time 27.658046s.
2024-08-27 15:28:25 | INFO     | nipype.workflow  | [Node] Setting-up "_ds_report_carpet0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/61fff1bd048ee54f0992a517acee9a388fd1bf58/ds_report_carpet/mapflow/_ds_report_carpet0".
2024-08-27 15:28:25 | INFO     | nipype.workflow  | [Node] Executing "_ds_report_carpet0" <mriqc.interfaces.DerivativesDataSink>
2024-08-27 15:28:25 | INFO     | nipype.workflow  | [Node] Finished "_ds_report_carpet0", elapsed time 0.004138s.
2024-08-27 15:28:26 | INFO     | nipype.workflow  | [Node] Finished "post_n4", elapsed time 4.427574s.
2024-08-27 15:28:27 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.SpatialNormalization.EPI2MNI" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/a6e2c6ae92205164aa7fe4420b709c4ace78349f/EPI2MNI".
2024-08-27 15:28:27 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.synthstrip_wf.final_masked" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/final_masked".
2024-08-27 15:28:27 | INFO     | nipype.workflow  | [Node] Executing "EPI2MNI" <niworkflows.interfaces.reportlets.registration.SpatialNormalizationRPT>
2024-08-27 15:28:27 | INFO     | niworkflows      | Estimating initial transform using AffineInitializer
2024-08-27 15:28:27 | INFO     | nipype.workflow  | [Node] Executing "final_masked" <niworkflows.interfaces.nibabel.ApplyMask>
2024-08-27 15:28:27 | INFO     | nipype.workflow  | [Node] Finished "final_masked", elapsed time 0.144425s.
2024-08-27 15:28:33 | INFO     | niworkflows      | Loading settings from file /home/oesteban/workspace/niworkflows/niworkflows/data/boldref-mni_registration_precise_000.json.
2024-08-27 15:28:33 | INFO     | niworkflows      | Retry #1, commandline: 
antsRegistration --collapse-output-transforms 1 --dimensionality 3 --float 0 --initial-moving-transform [ /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/a6e2c6ae92205164aa7fe4420b709c4ace78349f/EPI2MNI/transform.mat, 0 ] --initialize-transforms-per-stage 0 --interpolation LanczosWindowedSinc --output [ epi_to_mni, epi_to_mni_Warped.nii.gz ] --transform Rigid[ 0.05 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/a6e2c6ae92205164aa7fe4420b709c4ace78349f/SharpenEPI/sub-15_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 10000x1000x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 4x2x1 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform Affine[ 0.08 ] --metric Mattes[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/a6e2c6ae92205164aa7fe4420b709c4ace78349f/SharpenEPI/sub-15_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 56, Regular, 0.25 ] --convergence [ 500x250x100, 1e-06, 20 ] --smoothing-sigmas 4.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --transform SyN[ 0.1, 3.0, 0.0 ] --metric CC[ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-fMRIPrep_boldref.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/SpatialNormalization/a6e2c6ae92205164aa7fe4420b709c4ace78349f/SharpenEPI/sub-15_task-rest_bold_desc-realigned_valid_tstat_corrected.nii.gz, 1, 4, None, 1 ] --convergence [ 100x30x20, 1e-06, 10 ] --smoothing-sigmas 3.0x2.0x1.0vox --shrink-factors 8x4x2 --use-histogram-matching 1 --masks [ /data/datasets/templateflow-s3/tpl-MNI152NLin2009cAsym/tpl-MNI152NLin2009cAsym_res-02_desc-brain_mask.nii.gz, /home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/synthstrip_wf/a6e2c6ae92205164aa7fe4420b709c4ace78349f/synthstrip/clipped_corrected_desc-brain_mask.nii.gz ] --winsorize-image-intensities [ 0.005, 0.995 ]  --write-composite-transform 1
2024-08-27 15:28:34 | INFO     | nipype.workflow  | [Node] Finished "ResampleSegmentation", elapsed time 12.638307s.
2024-08-27 15:28:35 | INFO     | nipype.workflow  | [Node] Setting-up "mriqc_wf.funcMRIQC.func_report_wf.parcels" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/parcels".
2024-08-27 15:28:35 | INFO     | nipype.workflow  | [Node] Executing "parcels" <nipype.interfaces.utility.wrappers.Function>
2024-08-27 15:28:35 | INFO     | nipype.workflow  | [Node] Finished "parcels", elapsed time 0.121073s.
2024-08-27 15:28:37 | INFO     | nipype.workflow  | [Node] Setting-up "_BigPlot0" in "/home/oesteban/tmp/mriqc-bootcamp/work/mriqc_wf/funcMRIQC/func_report_wf/7e8f4609877855d5d7181371c10411fc8fd2516e/BigPlot/mapflow/_BigPlot0".
2024-08-27 15:28:37 | INFO     | nipype.workflow  | [Node] Executing "_BigPlot0" <nireports.interfaces.fmri.FMRISummary>
2024-08-27 15:28:44 | INFO     | niworkflows      | Successful spatial normalization (retry #1).
